gsm,type,geo_id,platform.new,drug_name,DiseaseState,cell_type,TissueID,TissueName,ale_text_sex,ale_expr_sex,ale_expr_sex_post,cell_line
GSM363418,pert,GSE14519,GPL570,arsenic atom|diarsenic trioxide,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Myeloma cell,899,myeloma cell line,,female,0.809706127,TRUE
GSM363419,pert,GSE14519,GPL570,arsenic atom|diarsenic trioxide,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Myeloma cell,899,myeloma cell line,,female,0.669816355,TRUE
GSM852242,pert,GSE34635,GPL570,dimethyl sulfoxide,0,Cells [Chemical/Ingredient]|Cultured Cell Line,2923,BEAS-2B cell,,male,0.681057817,TRUE
GSM852243,pert,GSE34635,GPL570,dimethyl sulfoxide,0,Cells [Chemical/Ingredient]|Cultured Cell Line,2923,BEAS-2B cell,,male,0.746643585,TRUE
GSM852244,pert,GSE34635,GPL570,dimethyl sulfoxide,0,Cells [Chemical/Ingredient]|Cultured Cell Line,2923,BEAS-2B cell,,male,0.848559932,TRUE
GSM852245,pert,GSE34635,GPL570,dimethyl sulfoxide,0,Cells [Chemical/Ingredient]|Cultured Cell Line,2923,BEAS-2B cell,,male,0.738594306,TRUE
GSM852246,pert,GSE34635,GPL570,dimethyl sulfoxide,0,Cells [Chemical/Ingredient]|Cultured Cell Line,2923,BEAS-2B cell,,male,0.7868923,TRUE
GSM852247,pert,GSE34635,GPL570,dimethyl sulfoxide,0,Cells [Chemical/Ingredient]|Cultured Cell Line,2923,BEAS-2B cell,,male,0.669232272,TRUE
GSM852251,pert,GSE34635,GPL570,dimethyl sulfoxide,0,Cells [Chemical/Ingredient]|Cultured Cell Line,2923,BEAS-2B cell,,male,0.656525602,TRUE
GSM852252,pert,GSE34635,GPL570,dimethyl sulfoxide,0,Cells [Chemical/Ingredient]|Cultured Cell Line,2923,BEAS-2B cell,,male,0.735692043,TRUE
GSM852253,pert,GSE34635,GPL570,dimethyl sulfoxide,0,Cells [Chemical/Ingredient]|Cultured Cell Line,2923,BEAS-2B cell,,male,0.649680279,TRUE
GSM848599,pert,GSE34405,GPL96,(R)-noradrenaline,NA,"Cultured Cell Line|Tumor cells, malignant",NA,NA,NA,female,0.731130621,NA
GSM848600,pert,GSE34405,GPL96,(R)-noradrenaline,NA,"Cultured Cell Line|Tumor cells, malignant",NA,NA,NA,female,0.817059572,NA
GSM848601,pert,GSE34405,GPL96,(R)-noradrenaline,NA,"Cultured Cell Line|Tumor cells, malignant",NA,NA,NA,female,0.74930632,NA
GSM1230619,pert,GSE50830,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",,female,0.74943125,NA
GSM1230620,pert,GSE50830,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",,male,0.511054277,NA
GSM1230621,pert,GSE50830,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",,female,0.643237609,NA
GSM1230571,pert,GSE50830,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",,female,0.965459322,NA
GSM1230572,pert,GSE50830,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",,female,0.919089343,NA
GSM1230573,pert,GSE50830,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",,female,0.952920922,NA
GSM1068344,pert,GSE43692,GPL10558,daidzein|dimethyl sulfoxide|genistein,NA,Cells|Cultured Cell Line|Fibroblasts,NA,NA,NA,NA,NA,NA
GSM1068408,pert,GSE43692,GPL10558,daidzein|dimethyl sulfoxide|genistein,NA,Cells|Cultured Cell Line|Fibroblasts,NA,NA,NA,NA,NA,NA
GSM1068424,pert,GSE43692,GPL10558,daidzein|dimethyl sulfoxide|genistein,NA,Cells|Cultured Cell Line|Fibroblasts,NA,NA,NA,NA,NA,NA
GSM1068341,pert,GSE43692,GPL10558,daidzein|dimethyl sulfoxide|genistein,NA,Cells|Cultured Cell Line|Fibroblasts,NA,NA,NA,NA,NA,NA
GSM1068405,pert,GSE43692,GPL10558,daidzein|dimethyl sulfoxide|genistein,NA,Cells|Cultured Cell Line|Fibroblasts,NA,NA,NA,NA,NA,NA
GSM1068421,pert,GSE43692,GPL10558,daidzein|dimethyl sulfoxide|genistein,NA,Cells|Cultured Cell Line|Fibroblasts,NA,NA,NA,NA,NA,NA
GSM1068342,pert,GSE43692,GPL10558,daidzein|dimethyl sulfoxide|genistein,NA,Cells|Cultured Cell Line|Fibroblasts,NA,NA,NA,NA,NA,NA
GSM1068406,pert,GSE43692,GPL10558,daidzein|dimethyl sulfoxide|genistein,NA,Cells|Cultured Cell Line|Fibroblasts,NA,NA,NA,NA,NA,NA
GSM1068422,pert,GSE43692,GPL10558,daidzein|dimethyl sulfoxide|genistein,NA,Cells|Cultured Cell Line|Fibroblasts,NA,NA,NA,NA,NA,NA
GSM132939,pert,GSE5716,GPL570,dimethyl sulfoxide|inhibitor,1,Cultured Cell Line|lymphoblast|T-Lymphocyte,1106,T-cell acute lymphoblastic leukemia cell,,male,0.544604401,FALSE
GSM132940,pert,GSE5716,GPL570,dimethyl sulfoxide|inhibitor,1,Cultured Cell Line|lymphoblast|T-Lymphocyte,1106,T-cell acute lymphoblastic leukemia cell,,male,0.752413595,FALSE
GSM759899,pert,GSE30644,GPL570,adenosine|adrenergic agonist|agonist|dexamethasone|glucocorticoid,0,Apical ramus of posterior segmental artery|B-Lymphocytes|Cells|Cultured Cell Line|Myeloma cell,727,multiple myeloma cell line,,female,0.65956152,TRUE
GSM759906,pert,GSE30644,GPL570,adenosine|adrenergic agonist|agonist|dexamethasone|glucocorticoid,0,Apical ramus of posterior segmental artery|B-Lymphocytes|Cells|Cultured Cell Line|Myeloma cell,727,multiple myeloma cell line,,female,0.740216515,TRUE
GSM759898,pert,GSE30644,GPL570,adenosine|adrenergic agonist|agonist|dexamethasone|glucocorticoid|salmeterol,0,Apical ramus of posterior segmental artery|B-Lymphocytes|Cells|Cultured Cell Line|Myeloma cell,727,multiple myeloma cell line,,female,0.750818096,TRUE
GSM759905,pert,GSE30644,GPL570,adenosine|adrenergic agonist|agonist|dexamethasone|glucocorticoid|salmeterol,0,Apical ramus of posterior segmental artery|B-Lymphocytes|Cells|Cultured Cell Line|Myeloma cell,727,multiple myeloma cell line,,female,0.74987781,TRUE
GSM336528,pert,GSE4550,GPL96,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine|glycerophosphoinositol",NA,Body tissue|Prefrontal Cortex,NA,NA,NA,female,0.906292681,NA
GSM336529,pert,GSE4550,GPL96,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine|glycerophosphoinositol",NA,Body tissue|Prefrontal Cortex,NA,NA,NA,female,0.952701752,NA
GSM336531,pert,GSE4550,GPL96,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine|glycerophosphoinositol",NA,Body tissue|Prefrontal Cortex,NA,NA,NA,female,0.978884558,NA
GSM336533,pert,GSE4550,GPL96,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine|glycerophosphoinositol",NA,Body tissue|Prefrontal Cortex,NA,NA,NA,female,0.921401722,NA
GSM336535,pert,GSE4550,GPL96,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine|glycerophosphoinositol",NA,Body tissue|Prefrontal Cortex,NA,NA,NA,female,0.972586891,NA
GSM336546,pert,GSE4550,GPL96,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine",NA,Body tissue|Entire putamen|Prefrontal Cortex,NA,NA,NA,female,0.978913255,NA
GSM336548,pert,GSE4550,GPL96,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine",NA,Body tissue|Entire putamen|Prefrontal Cortex,NA,NA,NA,female,0.921235316,NA
GSM336552,pert,GSE4550,GPL96,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine",NA,Body tissue|Entire putamen|Prefrontal Cortex,NA,NA,NA,female,0.923476427,NA
GSM336555,pert,GSE4550,GPL96,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine",NA,Body tissue|Entire putamen|Prefrontal Cortex,NA,NA,NA,female,0.884838039,NA
GSM1015003,pert,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose|mannitol,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.930911519,FALSE
GSM1015004,pert,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose|mannitol,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.845173762,FALSE
GSM1015005,pert,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose|mannitol,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.939762786,FALSE
GSM1015006,pert,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose|mannitol,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.888888811,FALSE
GSM101729,pert,GSE4550,GPL96,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine",NA,Body tissue|Prefrontal Cortex,NA,NA,NA,female,0.94754893,NA
GSM101730,pert,GSE4550,GPL96,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine",NA,Body tissue|Prefrontal Cortex,NA,NA,NA,female,0.980692959,NA
GSM101731,pert,GSE4550,GPL96,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine",NA,Body tissue|Prefrontal Cortex,NA,NA,NA,female,0.987176666,NA
GSM101732,pert,GSE4550,GPL96,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine",NA,Body tissue|Prefrontal Cortex,NA,NA,NA,female,0.987390981,NA
GSM101733,pert,GSE4550,GPL96,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine",NA,Body tissue|Prefrontal Cortex,NA,NA,NA,female,0.993134024,NA
GSM101734,pert,GSE4550,GPL96,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine",NA,Body tissue|Prefrontal Cortex,NA,NA,NA,female,0.988477357,NA
GSM101735,pert,GSE4550,GPL96,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine",NA,Body tissue|Prefrontal Cortex,NA,NA,NA,female,0.987865743,NA
GSM101736,pert,GSE4550,GPL96,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine",NA,Body tissue|Prefrontal Cortex,NA,NA,NA,female,0.996959923,NA
GSM101737,pert,GSE4550,GPL96,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine",NA,Body tissue|Prefrontal Cortex,NA,NA,NA,female,0.983453441,NA
GSM336526,pert,GSE4550,GPL96,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine|glycerophosphoinositol",NA,Body tissue|Prefrontal Cortex,NA,NA,NA,female,0.903034406,NA
GSM336530,pert,GSE4550,GPL96,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine|glycerophosphoinositol",NA,Body tissue|Prefrontal Cortex,NA,NA,NA,female,0.91899916,NA
GSM336534,pert,GSE4550,GPL96,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine|glycerophosphoinositol",NA,Body tissue|Prefrontal Cortex,NA,NA,NA,female,0.937577708,NA
GSM1014963,pert,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose|mannitol,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.979664429,FALSE
GSM1014964,pert,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose|mannitol,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.991957186,FALSE
GSM1014965,pert,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose|mannitol,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.992954154,FALSE
GSM1014966,pert,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose|mannitol,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.988638718,FALSE
GSM1014971,pert,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose|mannitol,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.984222628,FALSE
GSM1014972,pert,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose|mannitol,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.931725281,FALSE
GSM1014973,pert,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose|mannitol,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.905676338,FALSE
GSM1014974,pert,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose|mannitol,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.938271988,FALSE
GSM1014979,pert,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose|mannitol,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.991374974,FALSE
GSM1014980,pert,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose|mannitol,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.994673578,FALSE
GSM1014981,pert,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose|mannitol,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.98512144,FALSE
GSM1014982,pert,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose|mannitol,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.974156211,FALSE
GSM1014995,pert,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose|mannitol,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.915782644,FALSE
GSM1014996,pert,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose|mannitol,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.958240611,FALSE
GSM1014997,pert,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose|mannitol,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.830754998,FALSE
GSM1014998,pert,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose|mannitol,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.950356217,FALSE
GSM1574601,pert,GSE64574,GPL10558,,1,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Prostate,1321,LNCaP cell,M,NA,NA,TRUE
GSM1574602,pert,GSE64574,GPL10558,,1,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Prostate,1321,LNCaP cell,M,NA,NA,TRUE
GSM1574599,pert,GSE64574,GPL10558,,1,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Prostate,1321,LNCaP cell,M,NA,NA,TRUE
GSM1574600,pert,GSE64574,GPL10558,,1,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Prostate,1321,LNCaP cell,M,NA,NA,TRUE
GSM672271,pert,GSE27210,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.952454616,FALSE
GSM672287,pert,GSE27210,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.941634412,FALSE
GSM672303,pert,GSE27210,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.934641749,FALSE
GSM1230539,pert,GSE50830,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",,female,0.566056655,NA
GSM1230540,pert,GSE50830,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",,female,0.573951561,NA
GSM1230541,pert,GSE50830,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",,female,0.746079582,NA
GSM1230677,pert,GSE50830,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",,female,0.849111118,NA
GSM1230678,pert,GSE50830,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",,female,0.791839784,NA
GSM1230679,pert,GSE50830,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",,female,0.912067453,NA
GSM1230536,pert,GSE50830,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",,female,0.629456499,NA
GSM1230537,pert,GSE50830,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",,female,0.566406627,NA
GSM1230538,pert,GSE50830,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",,male,0.539670948,NA
GSM1068333,pert,GSE43692,GPL10558,daidzein|dimethyl sulfoxide|genistein,NA,Cells|Cultured Cell Line|Fibroblasts,NA,NA,NA,NA,NA,NA
GSM1068397,pert,GSE43692,GPL10558,daidzein|dimethyl sulfoxide|genistein,NA,Cells|Cultured Cell Line|Fibroblasts,NA,NA,NA,NA,NA,NA
GSM1068413,pert,GSE43692,GPL10558,daidzein|dimethyl sulfoxide|genistein,NA,Cells|Cultured Cell Line|Fibroblasts,NA,NA,NA,NA,NA,NA
GSM536403,pert,GSE21477,GPL570,formaldehyde,NA,Cells|Epithelial Cells|Nose,NA,NA,NA,male,0.8472092,NA
GSM536407,pert,GSE21477,GPL570,formaldehyde,NA,Cells|Epithelial Cells|Nose,NA,NA,NA,male,0.831989262,NA
GSM536411,pert,GSE21477,GPL570,formaldehyde,NA,Cells|Epithelial Cells|Nose,NA,NA,NA,male,0.849679394,NA
GSM536414,pert,GSE21477,GPL570,formaldehyde,NA,Cells|Epithelial Cells|Nose,NA,NA,NA,male,0.83903427,NA
GSM536420,pert,GSE21477,GPL570,formaldehyde,NA,Cells|Epithelial Cells|Nose,NA,NA,NA,male,0.955863674,NA
GSM536426,pert,GSE21477,GPL570,formaldehyde,NA,Cells|Epithelial Cells|Nose,NA,NA,NA,female,0.630088368,NA
GSM672267,pert,GSE27210,GPL570,biomarker|potassium bromide,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.956272725,FALSE
GSM672283,pert,GSE27210,GPL570,biomarker|potassium bromide,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.949526035,FALSE
GSM672299,pert,GSE27210,GPL570,biomarker|potassium bromide,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.944711135,FALSE
GSM672268,pert,GSE27210,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.930254216,FALSE
GSM672284,pert,GSE27210,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.947700022,FALSE
GSM672300,pert,GSE27210,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.93357906,FALSE
GSM672269,pert,GSE27210,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.899033664,FALSE
GSM672285,pert,GSE27210,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.894087172,FALSE
GSM672301,pert,GSE27210,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.921022893,FALSE
GSM672260,pert,GSE27210,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.845399856,FALSE
GSM672276,pert,GSE27210,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.941192485,FALSE
GSM672292,pert,GSE27210,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.853271228,FALSE
GSM1671971,pert,GSE68453,GPL10558,,NA,Cultured Cell Line,NA,NA,NA,NA,NA,NA
GSM1672033,pert,GSE68453,GPL10558,,NA,Cultured Cell Line,NA,NA,NA,NA,NA,NA
GSM1672034,pert,GSE68453,GPL10558,,NA,Cultured Cell Line,NA,NA,NA,NA,NA,NA
GSM836147,pert,GSE33806,GPL10558,,0,Body tissue|Colon structure (body structure)|Epidermis|Fetus|Intestines,269,colon,,NA,NA,FALSE
GSM836148,pert,GSE33806,GPL10558,,0,Body tissue|Colon structure (body structure)|Epidermis|Fetus|Intestines,269,colon,,NA,NA,FALSE
GSM573732,pert,GSE23394,GPL570,,NA,B-Lymphocytes|Cultured Cell Line|Human Cell Line,NA,NA,NA,female,0.654464269,NA
GSM573733,pert,GSE23394,GPL570,,NA,B-Lymphocytes|Cultured Cell Line|Human Cell Line,NA,NA,NA,female,0.751916896,NA
GSM573734,pert,GSE23394,GPL570,,NA,B-Lymphocytes|Cultured Cell Line|Human Cell Line,NA,NA,NA,female,0.61849679,NA
GSM1376326,pert,GSE57156,GPL570,dimethyl sulfoxide|erlotinib,NA,Cells [Chemical/Ingredient]|Cultured Cell Line|Entire cell|Lung,NA,NA,NA,male,0.587334547,NA
GSM1376327,pert,GSE57156,GPL570,dimethyl sulfoxide|erlotinib,NA,Cells [Chemical/Ingredient]|Cultured Cell Line|Entire cell|Lung,NA,NA,NA,male,0.617604456,NA
GSM672081,pert,GSE27202,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.962048721,FALSE
GSM672087,pert,GSE27202,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.960204429,FALSE
GSM672093,pert,GSE27202,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.949404656,FALSE
GSM672080,pert,GSE27202,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.95081984,FALSE
GSM672086,pert,GSE27202,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.962739865,FALSE
GSM672092,pert,GSE27202,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.94888216,FALSE
GSM672077,pert,GSE27202,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.871216633,FALSE
GSM672083,pert,GSE27202,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.956053246,FALSE
GSM672089,pert,GSE27202,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.897726219,FALSE
GSM672070,pert,GSE27202,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.941623123,FALSE
GSM672071,pert,GSE27202,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.947134307,FALSE
